"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Chile","CHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4444.57209247771","4885.628639138","5563.31353647799","6060.95108544889","6475.71181800825","7231.79398627598","7895.43678091763","8510.66698498662","8850.49171614285","8838.75917185618","9375.59008388337","9775.553235058","10133.404114206","10708.8236470582","11612.3996853517","12550.4348007645","15510.7700739452","16697.5160217416","16375.9648536011","15951.3304877878","17917.8951217097","20121.6834214209","21366.1771264909","22201.0660684337","22553.6161787372","22457.8800614565","23256.5036042211","24295.223766602","25305.0903462611","25611.7578269458","25350.8635082972","29089.850459728","30820.3526971179","32801.3786378418","34637.1168279143",
"China","CHN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","990.776190880307","1104.99241812151","1276.04934407809","1471.23957676652","1679.99494201668","1883.87603000345","2087.74769649351","2297.36310194242","2483.25405950859","2689.85156589718","2963.53238602023","3258.40210660305","3590.7659594167","4007.11604605423","4504.92937237596","5148.18273933805","5946.28682830185","6935.26580584434","7712.84608425069","8447.98281469227","9411.13821903204","10456.7916826113","11420.2527051141","12228.3736084197","12941.5964809146","13463.3331511105","14157.2514988004","15022.4371883124","16298.2050619109","17600.8907568493","18267.4783455827","20843.2978347377","23032.1766271143","25179.1193066383","27104.8702677463",
"Cote d'Ivoire","CIV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2693.36146600562","2677.07472001474","2624.52422270222","2576.99340149533","2550.99222448395","2683.32097628214","2831.79903711036","3039.52473895538","3086.12766383427","3064.79944793741","3040.57593185363","2961.76287274216","2851.03041356835","2701.74168487851","2794.17325719366","2841.82308798173","2941.82141168912","2984.53472161562","3115.83789187745","3176.63242420617","3360.54408826055","3175.9192237076","3290.72306949457","3619.01790854865","4074.21445539789","4403.64296618998","4530.64849808487","4690.17801861096","4945.62520575915","5516.39055126829","5543.85096318939","6045.20480490879","6719.44381557637","7227.02911717075","7653.45033756027",
"Cameroon","CMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2031.90998845273","1962.54063766109","1890.09253104555","1731.40873126371","1751.68522971639","1790.33914983641","1849.50650036011","1915.11760711464","1975.15598939833","2038.66378898995","2108.49454959751","2190.89640724166","2263.05519674356","2368.10119477369","2532.64744424214","2597.68039893219","2704.43739800377","2817.7222811838","2870.44106866605","2878.95143886138","2913.94292755606","2988.8172872551","3059.64226568251","3238.86829843733","3422.26128158344","3497.66067563959","3626.99932028578","3767.43072883824","4010.76360069526","4241.11174920592","4365.44704128392","4793.55628200196","5188.97750866081","5405.57465742869","5591.49639781706",
"Congo, Dem. Rep.","COD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","832.070395967952","761.977848037206","674.341516671236","576.37276746016","539.569041344716","532.180715215074","526.166437890534","497.122062839658","481.289211863334","451.826005157839","416.549337550587","403.98428591939","409.642938250634","428.333625563474","455.867786496371","483.911329537472","509.427782965278","539.412638517763","566.685382126154","568.609567790794","597.088740789196","630.284880597714","632.202076130903","712.439006688802","804.596634628245","859.143482737815","913.955559409226","1003.25735502912","1069.28163391342","1167.32061572833","1136.00839556367","1313.61821829086","1484.2411691036","1616.46849175601","1709.73207724172",
"Congo, Rep.","COG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3436.74969805645","3536.08004987396","3607.67111205387","3550.38579358163","3326.98140019517","3434.06784062762","3547.2135393678","3509.99889494686","3602.03351936562","3463.85452984899","3667.42487266336","3748.44674931557","3888.16402343345","3886.99206795632","3991.51124729764","4278.92538741319","4588.10924898465","4242.61126846002","4448.33261714253","4800.90159806602","5125.06991343643","5175.20439089036","6058.06449417412","5833.86336651436","5733.18393561256","4715.13431581624","4016.04908525318","4444.63900215824","5593.19370578686","5719.59977338291","4770.96449758365","6263.21161292636","6647.4968173139","6850.27770621099","7026.36202432036",
"Colombia","COL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5109.42000116133","5280.77779773378","5509.36464911545","5826.18344421336","6173.63611479219","6505.56526221287","6638.839736256","6861.09186358439","6853.84144017033","6543.8672116341","6775.93064418811","6934.88284338593","7108.8239028593","7420.46008365281","7909.34635155695","8432.33329078314","9154.08926196511","9909.29031403767","10307.0649878854","10367.3489557519","10841.1279801312","11707.4614624747","12093.0754939172","12779.8865818318","13355.3624162195","13332.0555048211","14026.8399931053","14400.6139849314","15239.4049488277","16181.5908990662","15519.2101694656","17383.0901728295","20695.7426775731","20944.4883888657","21494.6002713853",
"Comoros","COM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1385.87840839278","1322.83053412089","1438.22584931066","1489.14006751715","1415.40049114832","1471.47657071485","1453.80971488346","1512.21236141402","1522.37650461206","1545.83508160782","1719.0179082758","1762.1133864574","1792.76085683106","1830.99192007596","1880.33310091291","1954.0300331157","2026.31950093045","2056.47051048801","2136.32459252434","2243.86822376717","2333.32778329942","2471.79015172257","2678.70108782094","2832.52867837396","2937.61183759802","2949.47342240993","3139.05160740463","3347.45652997484","3304.54845189026","3312.74957050543","3261.59496762747","3449.04357453181","3726.14917950744","3902.7466596027","4055.12633434507",
"Cabo Verde","CPV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1044.45752446208","1068.86738484262","1185.58087887939","1291.31053134645","1540.217583453","1762.15888398011","1962.92102503773","2181.7814009877","2443.03655597717","2714.0965601233","3124.49488355024","3216.64651196602","3388.44814452274","3551.4638434881","3968.65691704088","4324.20232454639","4758.37704995678","5566.76949101583","6010.85136847472","5900.66086529142","6038.58525655665","6384.22844090415","6318.06108723364","6367.28001322501","6416.83301150977","6773.48679969386","7350.75358726727","7935.76176281072","7916.42115326174","8645.75646859343","6852.57669930355","7685.41921393669","9481.07335405605","10300.4408938316","11261.7706486365",
"Costa Rica","CRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5020.63594092294","5174.63203550775","5635.08261173796","6025.46577039048","6276.24957109494","6515.33709489638","6568.44418634296","6890.16819312364","7306.03829106817","7563.24416721017","7879.47794965988","8190.07440941136","8460.65229564473","8862.9941209796","9365.32775359787","9898.92919346446","10799.5114028886","11841.9011714142","12471.6723105323","12273.8603954717","12927.5645930035","13614.2603998804","14463.7404448033","15232.0771529214","16393.8095428154","17525.1404625252","19201.7453233684","20499.3442130809","21498.035074686","23339.6091317711","22099.867812715","23852.9253020147","25924.7403788729","28075.1421722023","30062.849160468",
"Caribbean small states","CSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7132.99427929174","7402.7272584035","7793.94397904207","7962.53463072614","8359.4960978743","8725.43353560503","9267.7550458845","9829.86634347114","10350.779696334","10964.5704032624","11656.6858703834","12122.1021849955","12761.8484711039","13863.1961436714","14882.2491736089","16161.5283931057","18000.5161374795","19152.0016598261","19808.5881114225","19195.5008050093","19733.7789856953","20192.0019480659","20654.7057570297","20835.1138454553","21151.4284739256","20543.030340567","19901.2857223186","20734.4322813468","21186.0014999031","22125.3741828428","20154.0160348589","23346.6288582155","28827.2064313479","32739.1987908901","38469.0936937426",
"Cuba","CUB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21891.0453556692","23057.2613647017","23479.7973302624","23522.2748891856","23791.197413682","24081.1512149964","24590.1923681094","25374.1429869989","26098.4711532409","25950.3950372365","25956.8107585616","26251.3627992366","25105.9924749835","24821.7962782173","24347.7604866101","24037.6486252583","23649.5914937775","24321.7467432044","24623.0413085512","25396.9966189903","21797.0190062969","25163.8669323866","29554.0721366086","30715.5728889069","",
"Cayman Islands","CYM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75190.660082425","77337.1870579606","76297.4581574567","69254.1810233239","66325.4574311641","66629.1626966291","64726.5311142894","63648.2539137692","63560.5141777232","64009.3167970419","65680.0748270553","68017.6758327335","71811.8917405219","72697.3672861884","66118.6545207023","74150.8580949692","81803.0976481794","86689.2088816431","",
"Cyprus","CYP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13339.296875","13537.388671875","14749.72265625","14842.25390625","15724.935546875","17084.630859375","17313.525390625","17777.359375","18758.634765625","19662.7109375","21291.2578125","22868.671875","23556.35546875","24281.111328125","25945.517578125","27763.203125","30015.19140625","32889.08984375","34830.15234375","33883.72265625","33505.8828125","33406.11328125","31923.98828125","30451.755859375","30171.03125","31930.763671875","35877.73828125","38414.5078125","40924.6171875","45115.93359375","43354","48784.08203125","55945.953125","57213.62109375","61239.9375",
"Czechia","CZE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12806.028359184","11729.5098209527","11923.8487701942","12201.3506875657","12819.8248122829","13948.061985981","14775.324305044","14907.6404517225","15062.7620449105","15493.9796685778","16328.7979234395","17711.335522848","18344.0329427938","19606.58938716","20990.9328225987","22114.8363085202","23919.2927094088","26268.5653173799","27937.841568102","27698.8106131663","28156.9854724601","29237.1870959847","29465.6074011894","31013.0082933831","32743.489773169","34102.176988058","36445.0485732064","39346.030564257","41638.1831076596","45614.0171132532","44839.4822099455","47796.0337408466","51709.8373933963","53217.2191709182","56805.6467676779",
"Germany","DEU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19521.0195953832","21058.0766845077","21806.2098717814","21940.1618594446","22886.7678264208","23614.9584449293","24160.0668021179","24643.6832124359","25444.1511399187","26517.9342856214","27467.7824174767","28677.1908591132","29513.6823267102","30305.2575678401","31757.4177276181","32313.736788417","34748.7543257238","36915.3252832162","38443.5386278958","37554.4426993174","39730.4897885271","43398.3443992496","44229.3941921739","45889.0173022052","47938.7968210418","48558.4432970969","51569.9016841199","54110.2536648812","56273.0405627017","59270.7276496985","58685.872699771","62530.7653199239","67589.8399055414","68692.894466622","72300.1205050011",
